Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
ImagineDragons,17.239773245130714,23.54423227896689,Music,ImagineDragons,4.532599493153256,United States,Music,45.0,19.05639477234701,13.53487162427789,11.51293546492023,88.2,19.609254155938732,14.7,0,0,14,6.306285532146252,19.022443707336752,15.959510269026152,0.8245899991756934,0.0032520353863773146
Diana and Roma ESP,17.239773245130714,23.23740700233924,Entertainment,Diana and Roma ESP,6.361302477572996,United States,Entertainment,45.0,18.450220138238585,12.928781055513184,12.206077645517674,88.2,19.609254155938732,14.7,0,0,7,6.000115332495346,16.87783318036485,15.339608641048804,0.8245899991756934,0.006493529310548309
Round2hell,17.239773245130714,21.869131120054803,Comedy,Round2hell,4.219507705176107,India,Entertainment,41.0,17.275668463874737,11.754309639974188,12.611541086966115,28.1,21.035458374912988,5.36,0,0,7,4.639071600703937,17.66443852164845,14.155192637523333,0.34471999988372515,0.009724549891994776
Zee News,17.233237274364523,23.539264671079454,News & Politics,Zee News,12.101228663112748,India,News,41.0,19.94993194051091,14.403297778421795,13.304686600863562,28.1,21.035458374912988,5.36,0,0,16,6.307851035530206,11.438052338141073,16.85046359274847,0.34471999988372515,0.019481135571822513
AboFlah,17.233237274364523,22.232125986991306,Gaming,AboFlah,6.464588303689961,Kuwait,Entertainment,1.0,18.87752314925308,13.356013144642928,14.077875591662238,54.4,15.252280329095456,2.18,0,0,7,5.005611535250688,15.769096671614259,15.779302863941506,1.0,0.04173960617276521
AH,17.229953199271186,22.18935863660087,Entertainment,AH,7.6953031349635665,Indonesia,Entertainment,4.0,16.880768940808665,11.359785940419789,12.206077645517674,36.3,19.41468748375534,4.69,1,0,9,4.966398063196865,14.494511071109164,13.74905125998204,0.5607236404348646,0.006557400546159074
Trap Nation,17.229953199271186,23.36499291247362,Music,Trap Nation,7.9105906122564775,United States,Music,46.0,17.640274904922155,12.118884889350285,12.206077645517674,88.2,19.609254155938732,14.7,1,0,11,6.137203043550237,15.454769399428924,14.539429882039341,0.8245899991756934,0.006557400546159074
ýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýýýýýýýý,17.229953199271186,23.61363547906256,Entertainment,ýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýýýýýýýý,6.278521424165844,United States,Entertainment,46.0,18.627093114405856,13.105626087158386,12.611541086966115,88.2,19.609254155938732,14.7,0,0,5,6.385369780517728,17.33699201922098,15.525915528942075,0.8245899991756934,0.009820046180975456
Boram Tube Vlog [ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,17.226658303482896,23.329397725871562,Entertainment,Boram Tube Vlog [ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,5.4116460518550396,United States,Entertainment,47.0,16.93893223666549,11.417526281205168,12.206077645517674,88.2,19.609254155938732,14.7,1,0,11,6.104973689449056,17.92222597079938,13.84681637697229,0.8245899991756934,0.0065789710980424815
Adele,17.22335251545768,23.37644498387641,Music,Adele,2.772588722239781,United Kingdom,Music,6.0,18.736213857853915,13.21476205015514,11.51293546492023,60.0,18.0177285657893,3.85,0,0,15,6.155217136989397,20.668394783760178,15.63823576803402,0.8365199929587164,0.003305788134499504
Talking Tom,17.22335251545768,23.444517195867096,Comedy,TalkingTom,1.0986122886681096,United States,Entertainment,7736.0,17.975720900750336,0.0,12.206077645517674,88.2,19.609254155938732,14.7,1,0,15,6.223149671787624,22.75137001537294,0.0,0.8245899991756934,0.00660068403135206
ýýýýýýýý ýýýýýýýý ýýýýýýýýýý | toyoraljanahtv,17.22335251545768,24.044154981224025,Entertainment,ýýýýýýýý ýýýýýýýý ýýýýýýýýýý | toyoraljanahtv,8.08794755464267,Jordan,Music,1.0,18.572835155418304,13.051299076273295,11.51293546492023,34.4,16.128213789513165,14.72,0,0,15,6.821892749472488,15.956514810945675,15.47387214946382,0.9120300020966781,0.003305788134499504
Frost Diamond,17.220035762941695,22.70805240101758,Gaming,frostdiamond,0.0,Unknown,Entertainment,-1.0,17.975720900750336,0.0,1.9459101490553132,68.0,19.609254155938732,9.02,0,1,17,5.492144180433608,0.0,0.0,0.8245899991756934,1.9933552830542975e-07
Spinnin' Records,17.220035762941695,23.69915294976569,Music,Spinnin' Records,9.3502762122737,Netherlands,Music,1.0,18.421080673969694,12.899722199879273,11.51293546492023,85.0,16.668114160567338,3.2,0,0,16,6.480651208128494,14.348964269197882,15.319565954498545,0.9187599846534182,0.0033167526259939096
Little Angel: Nursery Rhymes & Kids Songs,17.220035762941695,23.84091454720597,Education,Little Angel: Nursery Rhymes & Kids Songs,7.2078598714324755,United States,Education,49.0,18.493233945934236,12.971775343809814,12.206077645517674,88.2,19.609254155938732,14.7,1,0,8,6.622210190390193,16.633795750662195,15.400123053989967,0.8245899991756934,0.006622540760493414
jacksepticeye,17.220035762941695,23.51115108336182,Gaming,jacksepticeye,8.539932678385727,Unknown,Games,2.0,17.51495898816461,11.993504229837974,11.51293546492023,68.0,19.609254155938732,9.02,0,0,16,6.292966331850406,14.971414242222142,14.391393880571766,0.8245899991756934,0.0033167526259939096
Shawn Mendes,17.216707972959764,23.27514560869983,Music,Shawn Mendes,4.897839799950911,Canada,Music,4.0,18.301322729918418,12.779875885354993,12.206077645517674,68.9,17.42621174442237,5.56,1,0,12,6.0607729908523265,18.3847964907655,15.210219665590353,0.827976257881404,0.006644542718668579
ashish chanchlani vines,17.21001898503268,22.21794669980679,Comedy,ashish chanchlani vines,5.0238805208462765,India,Comedy,42.0,17.08016252367929,11.558863947911393,11.51293546492023,28.1,21.035458374912988,5.36,0,0,14,5.014590245728573,17.200666896639895,14.015590988345172,0.34471999988372515,0.0033500868852819766
Ultra Records,17.20328495307807,23.568641812069583,Music,Ultra Records,8.497806477616047,United States,Music,50.0,18.220814181755046,12.699246387487896,12.206077645517674,88.2,19.609254155938732,14.7,1,0,17,6.36707554244118,15.071039555285362,15.111415388006343,0.8245899991756934,0.006734032181344078
Popular on YouTube,17.19309810811699,0.0,Entertainment,Popular on Youtube,1.3862943611198906,Unknown,Education,-1.0,0.6931471805599453,0.0,12.206077645517674,68.0,19.609254155938732,9.02,1,1,6,0.0,0.0,0.04879016416943201,0.8245899991756934,0.00680274732275252
Maluma,17.19309810811699,23.77853720861971,Music,MaLuMa,2.70805020110221,Argentina,People,3624.0,2.772588722239781,0.058268908123975775,12.206077645517674,90.0,17.62081018612713,9.79,1,0,8,6.586818503905642,21.13947987961688,0.5128236264286636,0.9199100098819032,0.00680274732275252
Zhong,17.189679301485086,23.412964574217227,Entertainment,Zhong,7.322510433997394,United States,Entertainment,51.0,19.01134659889491,0.0,13.815511557963774,88.2,19.609254155938732,14.7,0,0,8,6.225266064574157,16.091114963095773,0.0,0.8245899991756934,0.03367321510658789
Enaldinho,17.189679301485086,23.176633473789156,Comedy,Enaldinho,8.203851372183879,Brazil,Games,10.0,19.52957334532727,13.997832948091215,13.815511557963774,51.3,19.17473212136165,12.08,0,0,11,5.989462359735697,14.97305605102183,16.424896366842642,0.8620725611041735,0.03367321510658789
AuronPlay,17.189679301485086,22.129152429211157,Comedy,AuronPlay,6.003887067106539,Spain,Comedy,3.0,16.312263512387926,10.791399385808587,12.206077645517674,88.9,17.667290486278546,13.96,1,0,17,4.946606030905633,16.127737650045294,13.211291416423222,0.8056500082280477,0.006825965070399863
Shorts Break,17.182806422433504,23.691947420712566,Comedy,shorts break,3.7612001156935624,Unknown,Entertainment,-1.0,11.015443747295818,5.497168225293202,5.0238805208462765,68.0,19.609254155938732,9.02,0,1,2,6.5106296829483785,19.95427780453541,7.908019444632471,0.8245899991756934,5.206882995885344e-06
infobells - Tamil,17.179352187684735,23.60977294865271,Education,infobells - Tamil,6.320768294250582,India,Education,44.0,18.514426072743024,12.992940106310016,12.206077645517674,28.1,21.035458374912988,5.36,0,0,9,6.432031270468194,17.290804865803228,15.41903119782132,0.34471999988372515,0.006896579059060353
Aditya Music India,17.1654146803266,23.97588565492393,Music,Aditya Music,0.0,Unknown,Music,-1.0,17.975720900750336,0.0,12.206077645517674,68.0,19.609254155938732,9.02,1,1,13,6.8115725763422015,0.0,0.0,0.8245899991756934,0.0069930354909705835
The Late Late Show with James Corden,17.1618997383427,23.021517961074494,Entertainment,The Late Late Show with James Corden,8.667335849845957,United States,Entertainment,53.0,17.090199485480323,11.568369632551514,12.206077645517674,88.2,19.609254155938732,14.7,1,0,17,5.862466529991959,14.354354826403839,14.014935841859653,0.8245899991756934,0.007017572658646549
Aditya Movies,17.1618997383427,23.0321083176912,Movies,Aditya Movies,8.600982717145921,India,Film,45.0,19.242023234914413,13.72054141999857,13.122365377402328,28.1,21.035458374912988,5.36,0,0,11,5.873026923796331,14.431310082529746,16.139651740041447,0.34471999988372515,0.01745244995122612
Masha y el Oso,17.158372397949154,23.331653533919994,Film & Animation,Masha y El oso,1.9459101490553132,Unknown,Entertainment,-1.0,1.0986122886681096,0.009950330853168083,12.206077645517674,68.0,19.609254155938732,9.02,1,1,4,6.17536338745729,21.539894065060206,0.08617769624105234,0.8245899991756934,0.0070422826254129016
infobells - Telugu,17.158372397949154,23.418851479528957,Education,infobells - Telugu,6.226536669287466,India,Education,45.0,19.47885291309335,13.997832948091215,13.592368256649284,28.1,21.035458374912988,5.36,0,0,9,6.2623876247934565,17.194293084275028,16.375501566180983,0.34471999988372515,0.02787636952825489
HUM TV,17.158372397949154,23.894837745203905,Entertainment,HUM TV,11.580434569552633,Pakistan,Entertainment,3.0,20.34472499723626,14.80876270134486,13.45883704259595,9.0,19.193402764291193,4.45,0,0,12,6.7376515135752015,12.314417009447883,17.243025280411334,0.36907000039590826,0.024434025337282086
Shemaroo Movies,17.154832571369333,22.751511578696483,Entertainment,Shemaroo Movies,8.009695357742922,India,Film,46.0,19.035682587774904,13.51427167244672,13.122365377402328,28.1,21.035458374912988,5.36,0,0,12,5.600382341550776,14.742148897817248,15.937185218060552,0.34471999988372515,0.017575144821507523
Michael Jackson,17.154832571369333,23.391359961984964,Music,Michael Jackson,2.772588722239781,United States,Music,54.0,18.88183912532825,13.360436525594093,12.206077645517674,88.2,19.609254155938732,14.7,0,0,18,6.238482152594268,20.683309761854137,15.779008137479911,0.8245899991756934,0.0070671672230924526
Drake,17.151280169891162,23.45235287848836,Music,drake,1.3862943611198906,Unknown,Film,-1.0,3.4657359027997265,0.11332868530700317,0.6931471805599453,68.0,19.609254155938732,9.02,0,1,18,6.302905399727571,22.353740589950807,0.6471032420585385,0.8245899991756934,3.558718797887566e-08
Goldmines Dishoom,17.147715103853763,22.875431263667807,Film & Animation,Goldmines Dishoom,8.263332667439967,Unknown,Film,-1.0,18.676957292746796,13.155413166433178,12.899222326086994,68.0,19.609254155938732,9.02,0,1,7,5.730965412382706,14.61235687849732,15.575504296474634,0.8245899991756934,0.014184634991956432
Sandeep Maheshwari,17.140546614632086,21.55750851464979,People & Blogs,Sandeepmaheshwari,0.0,Singapore,Entertainment,3017.0,17.975720900750336,0.0,0.6931471805599453,84.8,15.556602852540376,4.11,0,0,15,4.4289605125181595,0.0,0.0,1.0,3.597122237461831e-08
Bounce Patrol - Kids Songs,17.140546614632086,23.76958910310928,Music,Bounce Patrol - Kids Songs,5.680172609017068,Australia,Music,1.0,18.66316407821193,13.141775732475779,12.206077645517674,113.1,17.06458987042364,5.27,1,0,10,6.630363079798955,18.09283531467321,15.559077359486329,0.8477933355985393,0.007168489478612542
toycantando,17.13694300725865,23.481862279538298,Music,toycantando,6.429719478039138,Colombia,Music,4.0,18.973622889736212,13.452100124314178,12.206077645517674,55.3,17.734299502715732,9.71,0,0,14,6.346673413378046,17.053757046022948,15.866874204068797,0.8110400029654679,0.007194275634027129
MrBeast 2,17.129696599000436,22.23896018533265,People & Blogs,Leaux Pass,3.332204510175204,United States,Music,5889.0,6.476972362889683,0.0,12.206077645517674,88.2,19.609254155938732,14.7,1,0,12,5.115285981012532,18.94312332503937,0.0,0.8245899991756934,0.0072464085207672065
Wiz Khalifa,17.129696599000436,23.316981711403162,Music,Wiz Khalifa,6.52649485957079,United States,Music,57.0,18.32030778086141,12.7988496158975,11.51293546492023,88.2,19.609254155938732,14.7,0,0,15,6.189338438537505,16.791952104458858,15.208954549456374,0.8245899991756934,0.0036297680505787077
JYP Entertainment,17.126053607854647,23.713138477232366,Music,JYP Entertainment,7.469654172932128,South Korea,Music,4.0,19.544411574002496,13.997832948091215,12.206077645517674,94.3,17.761144320124682,4.15,0,0,15,6.588462008445884,16.24405468042594,16.445750629556827,0.8143000096424038,0.007272759329079776
ýýý Kids Roma Show,17.126053607854647,23.058939465337954,People & Blogs,ýýý Kids Roma Show,6.466144724237619,United States,Entertainment,58.0,18.985107802000396,13.463682420687201,12.899222326086994,88.2,19.609254155938732,14.7,0,0,8,5.935533207605361,16.59435122366172,15.878886358981761,0.8245899991756934,0.014493007302566842
DanTDM,17.126053607854647,23.689460514850495,Gaming,DanTDM,8.206583614320753,United Kingdom,Games,7.0,18.18074703604233,12.659378260676938,13.122365377402328,60.0,18.0177285657893,3.85,0,0,11,6.564817018892634,15.483149977696957,15.08639434815641,0.8365199929587164,0.018083675433295403
Nick Jr.,17.122397296785223,23.8341381523459,Film & Animation,Nick Jr.,8.60135049942296,United States,Entertainment,59.0,17.56609642501816,12.044735370544808,12.206077645517674,88.2,19.609254155938732,14.7,0,0,11,6.712956697163045,15.23297176943741,14.442732122481825,0.8245899991756934,0.007299302481611561
Crazy XYZ,17.122397296785223,22.76519920387164,Entertainment,Crazy XYZ,7.138866999945524,India,Tech,48.0,18.44278465264068,12.921228351935461,11.51293546492023,28.1,21.035458374912988,5.36,0,0,6,5.646338609607051,15.62712633308745,15.340109495669674,0.34471999988372515,0.003656311203110492
ToyPuddingTV,17.115044322750297,23.490646158296578,Entertainment,ToyPudding TV[ï¿½ï¿½ï¿½ï¿½ï,1.0986122886681096,Unknown,People,-1.0,2.70805020110221,0.058268908123975775,12.206077645517674,68.0,19.609254155938732,9.02,1,1,6,6.377303019355074,22.79749897779946,0.48858001481867097,0.8245899991756934,0.007352974305258832
Dushyant kukreja,17.115044322750297,23.57503841126421,Entertainment,Dushyant kukreja,6.7912214627261855,India,Entertainment,49.0,19.878579233258947,14.346139397261565,13.45883704259595,28.1,21.035458374912988,5.36,0,0,8,6.461557707228089,16.784941227025094,16.775615705688583,0.34471999988372515,0.025502292810936168
Gulshan Kalra,17.115044322750297,23.267419287791615,Howto & Style,Gulshan Kalra,6.302618975744905,Unknown,Howto,-1.0,20.0356612696873,14.508658238524095,14.077875591662238,68.0,19.609254155938732,9.02,0,1,5,6.154501160743791,16.966633535853862,16.933460508490302,0.8245899991756934,0.04685541728150514
Brent Rivera,17.11134746100564,22.605922122005367,Comedy,Brent Rivera,6.318968113746434,United States,Entertainment,60.0,18.788464760015508,13.26698479771544,12.611541086966115,88.2,19.609254155938732,14.7,0,0,14,5.4986752826452765,16.288757519416563,15.682161180674713,0.8245899991756934,0.011049836186584975
Renato Garcia YT,17.10763688174679,22.795004870577902,Entertainment,Renato Garcia YT,8.283241441385425,Brazil,Entertainment,11.0,18.233290374404955,12.711687717920274,12.206077645517674,51.3,19.17473212136165,12.08,0,0,12,5.6907507975373655,14.512016676032806,15.137613271112473,0.8620725611041735,0.007407441277861793
Beast Reacts,17.10017416082366,22.2021500935226,People & Blogs,Beast Reacts,5.488937726156687,United States,Entertainment,61.0,19.436588734109993,13.910821646859095,13.997832948091215,88.2,19.609254155938732,14.7,0,0,7,5.108042244291298,16.71735321472598,16.338948660984606,0.8245899991756934,0.0439631234211161
enchufetv,17.10017416082366,23.05708854684393,Comedy,enchufetv,6.883462586413092,Colombia,Comedy,5.0,17.008576186978505,11.487617913343598,12.206077645517674,55.3,17.734299502715732,9.71,1,0,12,5.959498965350795,16.174651170250563,13.934981945330232,0.8110400029654679,0.007462721201589577
Netflix,17.10017416082366,22.693683063053918,Entertainment,Netflix,8.775240458738327,United States,Entertainment,62.0,18.588108613364692,13.0666413432417,12.206077645517674,88.2,19.609254155938732,14.7,0,0,11,5.597223975090938,13.918598029905725,15.491728415168133,0.8245899991756934,0.007462721201589577
Raffy Tulfo in Action,17.0926553286923,23.435690021952112,News & Politics,Raffy Tulfo in Action,9.212637731024866,Philippines,News,3.0,18.910057993042567,13.38856795074486,12.611541086966115,35.5,18.49872098032555,2.15,0,0,7,6.344792141947827,14.223152731583157,15.80483604448867,0.47149000179112155,0.01125715452463447
WORLDSTARHIPHOP,17.0926553286923,23.73674555534535,Music,WORLDSTARHIPHOP,8.835501457409778,United States,Music,63.0,18.305247456723592,12.783811780410995,12.206077645517674,88.2,19.609254155938732,14.7,1,0,15,6.645391109948604,14.901389921779462,15.20994693274858,0.8245899991756934,0.007518832414027321
Goldmines Bollywood,17.088874605995333,22.874534959824512,Film & Animation,Goldmines Bollywood,8.195057690895077,India,Film,50.0,18.417445526274733,12.895967041517792,12.899222326086994,28.1,21.035458374912988,5.36,0,0,8,5.788726966298995,14.679753742635235,15.319810374447895,0.34471999988372515,0.015037877364540516
Alan Chikin Chow,17.088874605995333,24.019344402109514,Comedy,Alan Chikin Chow,6.763884908562435,United States,Comedy,63.0,20.768239203545164,15.250595321348806,14.077875591662238,88.2,19.609254155938732,14.7,0,0,3,6.931446897951725,17.256614927169903,17.667783580218067,0.8245899991756934,0.048068403041022334
PANDA BOI,17.088874605995333,23.568849412517245,Entertainment,PANDA BOI,6.875232087276577,Italy,Entertainment,1.0,20.926206681759428,15.404745967162468,14.508658238524095,61.9,17.91479949326982,9.89,0,0,3,6.481507518461154,16.69465097318889,17.824660292271965,0.7073599994268409,0.07302513501488987
BB Ki Vines,17.085079535170806,22.281375500276788,Entertainment,BB Ki Vines,5.25227342804663,India,Entertainment,51.0,16.664134024404056,11.143324481431074,12.206077645517674,28.1,21.035458374912988,5.36,1,0,8,5.2018177655372,17.034351467907168,13.562939483291071,0.34471999988372515,0.0075757938084576575
D Billions,17.081270006899263,24.188297210467407,Entertainment,D Billions,6.654152520183219,United States,Entertainment,64.0,20.003930728419093,14.45736497045232,12.206077645517674,88.2,19.609254155938732,14.7,0,0,4,7.107846233276258,17.53543420531861,16.90199724044883,0.8245899991756934,0.00760459938521931
Junya.ï¿½ï¿½ï¿½ï¿½,17.081270006899263,23.501931748606307,Entertainment,Junya.ï¿½ï¿½ï¿½ï¿½,8.697178688412643,Japan,Entertainment,2.0,20.397325149762867,14.88022163978423,13.910821646859095,63.2,18.653589016816195,2.29,0,0,3,6.422288035521452,14.804920502348187,17.293669011626754,0.9172586867766221,0.04112729142386288
Smosh,17.077445910607096,23.068476832791294,Comedy,Smosh,7.3901814282264295,United States,Comedy,65.0,18.037309767989488,12.515764466616417,12.899222326086994,88.2,19.609254155938732,14.7,0,0,18,5.993528922098595,15.6789130341617,14.94546032499096,0.8245899991756934,0.015209418663528798
1MILLION Dance Studio,17.077445910607096,22.788410691285232,Entertainment,1MILLION Dance Studio,0.0,Saudi Arabia,Music,3695.0,17.975720900750336,0.0,12.206077645517674,68.0,17.349737969089443,5.93,1,0,4,5.714268832553216,0.0,0.0,0.8406499981557422,0.007633624855071141
NichLmao,17.073607134447293,23.369512306230128,People & Blogs,NichLmao,6.767343125265392,Unknown,People,-1.0,20.222987727070436,14.690979711984754,13.910821646859095,68.0,19.609254155938732,9.02,0,1,5,6.297747351863213,16.60332065305473,17.122397296785223,0.8245899991756934,0.04143718986417317
Beyoncï¿,17.073607134447293,23.574490238189753,Music,Beyoncï¿,5.484796933490655,United States,Music,66.0,17.831064424252276,12.309535862454515,12.206077645517674,88.2,19.609254155938732,14.7,1,0,18,6.502384127133022,18.093851328655635,14.745152168901784,0.8245899991756934,0.007662872745569125
Marï¿½ï¿½ï¿½ï¿½ï¿½,17.073607134447293,23.64629485043806,Music,mariliamendonca,0.6931471805599453,Unknown,Music,-1.0,1.3862943611198906,0.009950330853168083,1.3862943611198906,68.0,19.609254155938732,9.02,0,1,15,6.574084812841523,23.64629485043806,0.12221763272424921,0.8245899991756934,1.1538460872781117e-07
Indosiar,17.069753565279804,23.154426352382437,Music,Indosiar,11.086548214281377,Indonesia,Entertainment,5.0,19.25438520704236,13.732890615405466,13.304686600863562,36.3,19.41468748375534,4.69,0,0,10,6.086947745376532,12.06789919600533,16.148576455209817,0.5607236404348646,0.02290176428668446
VanossGaming,17.065885088651534,23.466774673131606,Gaming,VanossGaming,7.47477218239787,Canada,Games,5.0,17.82187966043645,12.300477870531845,12.206077645517674,68.9,17.42621174442237,5.56,1,0,12,6.402548326536707,15.992569979945571,14.705539857293308,0.827976257881404,0.0077220460939103055
David Guetta,17.062001588775953,23.60211645560954,Music,David Guetta,6.620073206530356,United States,Music,67.0,18.91668710890958,13.395288601181125,11.51293546492023,88.2,19.609254155938732,14.7,0,0,14,6.541558186185951,16.98337751412941,15.817990193507608,0.8245899991756934,0.003883500026397626
LosPolinesios,17.062001588775953,22.733749273633148,People & Blogs,LosPolinesios,6.890609120147166,Mexico,People,8.0,17.233270060711217,11.711784520403112,12.206077645517674,40.2,18.651903768245116,3.42,1,0,11,5.675183658665844,15.844158096658035,14.158036576273464,0.814408236023,0.0077519768043179515
Nicki Minaj,17.062001588775953,23.049858533721956,Music,Nicki Minaj,3.7612001156935624,United States,Music,67.0,18.456347080478796,12.934830666099812,11.51293546492023,88.2,19.609254155938732,14.7,0,0,10,5.990362876581286,19.312188919441326,15.360751437613684,0.8245899991756934,0.003883500026397626
Fede Vigevani,17.05810294851229,22.798037235589607,Howto & Style,Fede Vigevani,0.0,Unknown,Entertainment,-1.0,17.975720900750336,0.0,1.0986122886681096,68.0,19.609254155938732,9.02,0,1,4,5.7431441484269525,0.0,0.0,0.8245899991756934,7.812499694824235e-08
TaylorSwiftVEVO,17.05810294851229,23.965560421173972,Music,TaylorSwiftVEVO,5.662960480135946,United States,Music,68.0,19.57942498721399,14.077875591662238,11.51293546492023,88.2,19.609254155938732,14.7,0,0,14,6.908457309532265,18.30607821658955,16.47885630699659,0.8245899991756934,0.003898640415657323
ZHC,17.05418904934434,21.72643753624057,Film & Animation,zhc,1.791759469228055,Unknown,Entertainment,-1.0,3.044522437723423,0.07696104113612832,1.6094379124341003,68.0,19.609254155938732,9.02,0,1,17,4.6815562931812975,20.11699962527333,0.6418538861723947,0.8245899991756934,1.568627327950801e-07
Post Malone,17.05418904934434,23.390578629325887,Music,Post Malone,4.3694478524670215,United States,Music,69.0,19.091065827402215,13.569611298299009,11.51293546492023,88.2,19.609254155938732,14.7,0,0,12,6.338158736868213,19.033869807983066,15.991795308304441,0.8245899991756934,0.003913899321136329
Rans Entertainment,17.050259771358842,22.584373031404493,People & Blogs,Rans Entertainment,8.220672170297252,Indonesia,Entertainment,6.0,17.884315082382663,12.36265322789447,11.51293546492023,36.3,19.41468748375534,4.69,0,0,8,5.538055228930472,14.363970509154454,14.780401340699376,0.5607236404348646,0.003929278139889564
LankyBox,17.050259771358842,24.25842524545103,Comedy,LankyBox,9.079776001955066,United States,Games,69.0,20.519116989832668,15.009433329466965,13.304686600863562,88.2,19.609254155938732,14.7,0,0,7,7.208905753761477,15.178763452915085,17.418287340272755,0.8245899991756934,0.023347363996991145
Coldplay,17.04631499322344,23.57580090802506,Music,Coldplay,5.988961416889864,United Kingdom,Music,8.0,19.10818704965051,13.586727383830214,11.51293546492023,60.0,18.0177285657893,3.85,0,0,13,6.530944645899804,17.58934892564667,16.001943896538908,0.8365199929587164,0.003944778291016348
Las Ratitas,17.04235459216419,22.985262952723517,People & Blogs,LAS RATITAS,1.6094379124341003,Unknown,People,-1.0,2.4849066497880004,0.039220713153281295,12.206077645517674,68.0,19.609254155938732,9.02,1,1,4,5.945529348227326,21.59896859191605,0.4054651081081644,0.8245899991756934,0.007905179507113275
WB Kids,17.04235459216419,23.128552125950147,People & Blogs,WB Kids,7.613818684808629,United States,Film,70.0,18.759428967121526,13.238012582507181,12.611541086966115,88.2,19.609254155938732,14.7,0,0,8,6.088469031027856,15.515227329054557,15.652721449357262,0.8245899991756934,0.011834457647002838
ABPLIVE,17.04235459216419,22.798744961359507,People & Blogs,ABPLIVE,2.5649493574615367,Unknown,People,-1.0,1.0986122886681096,0.009950330853168083,12.206077645517674,68.0,19.609254155938732,9.02,1,1,9,5.759547924923501,20.313838312951965,0.08617769624105234,0.8245899991756934,0.007905179507113275
Chris Brown,17.04235459216419,23.46543204542259,Music,ChrisBrown,0.0,Unknown,Entertainment,-1.0,17.975720900750336,0.0,12.206077645517674,68.0,19.609254155938732,9.02,1,1,10,6.424699827940426,0.0,0.0,0.8245899991756934,0.007905179507113275
The Lallantop,17.04235459216419,23.06597049381406,News & Politics,The Lallantop,10.842126688074044,India,News,52.0,19.42834665456835,13.910821646859095,12.611541086966115,28.1,21.035458374912988,5.36,0,0,8,6.02603391549642,12.223868275645593,16.32333597158,0.34471999988372515,0.011834457647002838
RihannaVEVO,17.038378443942648,23.691565643019448,Music,RihannaVEVO,4.77912349311153,United States,Music,71.0,18.361418953684005,12.840003118946523,12.206077645517674,88.2,19.609254155938732,14.7,1,0,14,6.6544763119677866,18.920881024566487,15.254705907938126,0.8245899991756934,0.007936549595736348
WatchMojo.com,17.038378443942648,23.51792570207907,Music,WatchMojo.com,10.120130017507979,Canada,Entertainment,6.0,17.707514533082797,12.185875040240456,12.206077645517674,68.9,17.42621174442237,5.56,1,0,16,6.481080626961684,13.397837464636382,14.627773663266924,0.827976257881404,0.007936549595736348
TRANS7 OFFICIAL,17.034386422832473,23.374358741865514,Entertainment,TRANS7 OFFICIAL,11.398412078181467,Indonesia,Entertainment,7.0,18.62923032748081,13.107860720420167,11.51293546492023,36.3,19.41468748375534,4.69,0,0,9,6.341735155328234,11.975964170655384,15.525770884431923,0.5607236404348646,0.003992021269537453
Anuel AA,17.034386422832473,23.419721422867273,Music,Anuel AA,4.997212273764115,Colombia,Music,6.0,19.464991713395857,13.910821646859095,12.611541086966115,55.3,17.734299502715732,9.71,0,0,7,6.387019723579586,18.429288845935382,16.36085365500224,0.8110400029654679,0.011928570865273802
Dan Rhodes,17.02635425145779,23.579022209195163,Entertainment,Dan Rhodes,7.405495663199472,United Kingdom,Entertainment,9.0,19.620311136641227,14.077875591662238,13.122365377402328,60.0,18.0177285657893,3.85,0,0,8,6.554093286933592,16.17413472807175,16.517160386980184,0.8365199929587164,0.01996074256253806
Yuya,17.02635425145779,21.67434482544386,Howto & Style,Yuya,6.511745329644728,Mexico,Howto,9.0,12.725735109161146,7.170888478512505,12.206077645517674,40.2,18.651903768245116,3.42,1,0,14,4.6575258429855335,15.164086744144056,9.62251624577579,0.814408236023,0.00803217169726426
America's Got Talent,17.02635425145779,22.031423696697406,Entertainment,America's Got Talent,7.546974117516527,United States,Entertainment,72.0,18.71642027522169,13.194871928308395,12.899222326086994,88.2,19.609254155938732,14.7,0,0,17,5.011750989755893,14.484977934662393,15.623274765354502,0.8245899991756934,0.01600034134644113
mujjuu___14,17.02635425145779,23.408083435298327,People & Blogs,mujjuu___14,6.771935555839602,Unknown,People,-1.0,19.80752995361533,14.285514812209815,13.710151153416941,68.0,19.609254155938732,9.02,0,1,3,6.383419988189465,16.637294070820847,16.705882371415992,0.8245899991756934,0.03564733873023763
EminemVEVO,17.022313842084035,23.74523609073632,Music,EminemVEVO,4.653960350157523,United States,Music,73.0,18.75316648074594,13.23175754693118,11.51293546492023,88.2,19.609254155938732,14.7,0,0,14,6.724124583550949,19.10084519661158,15.653151361641081,0.8245899991756934,0.004040409537004978
