Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
David Guetta,0.24631541192368456,0.9024764691808792,Music,David Guetta,0.5247408125345419,United States,Music,67.0,0.831535812143084,0.8155138664942753,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.25000000000000006,0.8437217751884482,0.7033303836541884,0.8392728990544016,0.7871914495325427,0.013207339589785594
LosPolinesios,0.24631541192368456,0.8692726270671206,People & Blogs,LosPolinesios,0.5461848707348382,Mexico,People,8.0,0.7547218908164436,0.7130210450963763,0.7573396995666664,40.2,0.7534040881753246,3.42,1,0,0.19230769230769235,0.7319779010942066,0.6561520394591165,0.7511988727344363,0.7748388684508181,0.026363662958296074
Nicki Minaj,0.24631541192368456,0.8813597282157349,Music,Nicki Minaj,0.29813193045465797,United States,Music,67.0,0.8105306056404948,0.7874808884692238,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.17307692307692307,0.7726293119161242,0.7997731446888297,0.8150126680437244,0.7871914495325427,0.013207339589785594
Fede Vigevani,0.2450122418659202,0.8717308122483699,Howto & Style,Fede Vigevani,0.0,Unknown,Entertainment,-1.0,0.7885997468573448,0.0,0.026672168662362404,68.0,0.8515167182046919,9.02,0,1,0.057692307692307696,0.7407433577991558,0.0,0.0,0.7871914495325427,1.8927088159597902e-07
TaylorSwiftVEVO,0.2450122418659202,0.9163735121602485,Music,TaylorSwiftVEVO,0.4488751696531424,United States,Music,68.0,0.8617763846136682,0.8570702056221131,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.25000000000000006,0.8910439530020687,0.758107214219663,0.8743372158335563,0.7871914495325427,0.013258830620612663
ZHC,0.24370397132546628,0.8307559481990927,Film & Animation,zhc,0.14202400644478097,Unknown,Entertainment,-1.0,0.10729269624925489,0.00468543814881412,0.060275127145557834,68.0,0.8515167182046919,9.02,0,1,0.3076923076923077,0.6038211193578908,0.8331026648052432,0.034055563647924225,0.7871914495325427,4.570504686463247e-07
Post Malone,0.24370397132546628,0.8943878763243138,Music,Post Malone,0.3463447525276759,United States,Music,69.0,0.8394926717802541,0.8261267454681392,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.21153846153846156,0.8174875753898259,0.7882471518598193,0.8484946725402577,0.7871914495325427,0.013310724713883984
Rans Entertainment,0.2423905602197891,0.8635609128689651,People & Blogs,Rans Entertainment,0.6516124610172913,Indonesia,Entertainment,6.0,0.7844289210073833,0.7526463545637367,0.7117436549793702,36.3,0.831576842304121,4.69,0,0,0.13461538461538464,0.7142912523062379,0.5948532251959969,0.7842203801269136,0.46706707203478764,0.01336302662085111
LankyBox,0.2423905602197891,0.9275718135099574,Comedy,LankyBox,0.7197094183486636,United States,Games,69.0,0.904654308202285,0.9137840454831525,0.8296080224506922,88.2,0.8515167182046919,14.7,0,0,0.1153846153846154,0.9297954075489369,0.6285961384214211,0.9241816649142599,0.7871914495325427,0.07940209868964304
Coldplay,0.24107196799200814,0.9014702389763435,Music,Coldplay,0.4747156688594842,United Kingdom,Music,8.0,0.8402739090976521,0.8271687838673395,0.7117436549793702,60.0,0.6884115861487217,3.85,0,0,0.23076923076923078,0.8423528543906216,0.728425398175966,0.8490331376021685,0.8016649953515966,0.013415741167736507
Las Ratitas,0.2397481536033732,0.8788897805746494,People & Blogs,LAS RATITAS,0.12757226869658697,Unknown,People,-1.0,0.08175756034599047,0.002387782479540981,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.057692307692307696,0.7668467409973719,0.8944752510888178,0.021513218340912722,0.7871914495325427,0.02688469084979311
WB Kids,0.2397481536033732,0.8843687429112954,People & Blogs,WB Kids,0.6035101544218605,United States,Film,70.0,0.824360160367305,0.8059388003710785,0.7840117585933823,88.2,0.8515167182046919,14.7,0,0,0.13461538461538464,0.7852829177437647,0.6425300727577493,0.8305040493883377,0.7871914495325427,0.04024779389548267
ABPLIVE,0.2397481536033732,0.871757873628868,People & Blogs,ABPLIVE,0.20331098583874038,Unknown,People,-1.0,0.01850127688100276,0.0006057826022687468,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.15384615384615385,0.7428590958284664,0.8412543195398696,0.004572426969119224,0.7871914495325427,0.02688469084979311
Chris Brown,0.2397481536033732,0.8972500538240366,Music,ChrisBrown,0.0,Unknown,Entertainment,-1.0,0.7885997468573448,0.0,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.17307692307692307,0.8286495341935226,0.0,0.0,0.7871914495325427,0.02688469084979311
The Lallantop,0.2397481536033732,0.8819758028327234,News & Politics,The Lallantop,0.8594023344470288,India,News,52.0,0.8548827160658642,0.8468998530081708,0.7840117585933823,28.1,0.9976791355194754,5.36,0,0,0.13461538461538464,0.7772301167121205,0.5062254523221551,0.8660855984554795,0.2050100546163604,0.04024779389548267
RihannaVEVO,0.23841907552560215,0.9058967466367854,Music,RihannaVEVO,0.3788177361096925,United States,Music,71.0,0.8061990576909809,0.7817077258348385,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.25000000000000006,0.8582858100596491,0.7835679622037637,0.8093860910871211,0.7871914495325427,0.026991377552006136
WatchMojo.com,0.23841907552560215,0.8992572589830667,Music,WatchMojo.com,0.8021731909405273,Canada,Entertainment,6.0,0.776361553803896,0.741883983731886,0.7573396995666664,68.9,0.6277908648360833,5.56,1,0,0.2884615384615385,0.8359214572557089,0.5548428842437003,0.7761222417573975,0.7912996805529158,0.026991377552006136
TRANS7 OFFICIAL,0.23708469173307112,0.8937676748778343,Entertainment,TRANS7 OFFICIAL,0.9034963555400454,Indonesia,Entertainment,7.0,0.8184192272676306,0.7980150705103681,0.7117436549793702,36.3,0.831576842304121,4.69,0,0,0.15384615384615385,0.8179488572505113,0.4959590321635528,0.8237682904608088,0.46706707203478764,0.013576410066116039
Anuel AA,0.23708469173307112,0.8955022122130788,Music,Anuel AA,0.39610456669208177,Colombia,Music,6.0,0.8565548214237128,0.8468998530081708,0.7840117585933823,55.3,0.6593647803372147,9.71,0,0,0.1153846153846154,0.8237896027160729,0.7632097198394069,0.8680762163877447,0.7707525062637044,0.04056786404296063
Dan Rhodes,0.23439983636647632,0.9015934121888659,Entertainment,Dan Rhodes,0.5869974077771549,United Kingdom,Entertainment,9.0,0.8636420099314195,0.8570702056221131,0.8176146293679291,60.0,0.6884115861487217,3.85,0,0,0.13461538461538464,0.8453385363872248,0.6698173183811709,0.8763695584927796,0.8016649953515966,0.06788451973642352
Yuya,0.23439983636647632,0.8287640740466922,Howto & Style,Yuya,0.5161541917580477,Mexico,Howto,9.0,0.5490441382262546,0.43656834603737776,0.7573396995666664,40.2,0.7534040881753246,3.42,1,0,0.25000000000000006,0.6007217027478601,0.627988333807638,0.510552668638335,0.7748388684508181,0.02731657926862444
America's Got Talent,0.23439983636647632,0.8424177342832259,Entertainment,America's Got Talent,0.5982117126282296,United States,Entertainment,72.0,0.8223976839390833,0.8033123693357932,0.8029359086062672,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.6464092073366912,0.5998644898244077,0.8289416635511863,0.7871914495325427,0.05441557005436691
mujjuu___14,0.23439983636647632,0.8950572093274543,People & Blogs,mujjuu___14,0.5367781979355567,Unknown,People,-1.0,0.8721847602221489,0.8697114161720434,0.8562801545677377,68.0,0.8515167182046919,9.02,0,1,0.038461538461538464,0.8233253134676833,0.688998075445408,0.886382793110775,0.7871914495325427,0.12123314855886162
EminemVEVO,0.23304927818185472,0.9079489488723763,Music,EminemVEVO,0.36889666616317374,United States,Music,73.0,0.8240744045967558,0.8055579897443336,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.25000000000000006,0.8672689546968162,0.7910207948375069,0.8305268597279805,0.7871914495325427,0.013740973983800189
Chloe Ting,0.23304927818185472,0.8343380447828209,Howto & Style,Chloe Ting,0.47744921930344963,Australia,Howto,2.0,0.7423610004003818,0.6965623076225889,0.7573396995666664,113.1,0.5907305851409557,5.27,1,0,0.21153846153846156,0.6198741490065903,0.6542858682377984,0.7346037721517633,0.8153418877455865,0.027426728265395793
KatyPerryVEVO,0.23169324104458688,0.9135260647061175,Music,KatyPerryVEVO,0.40983896825744603,United States,Music,74.0,0.8035549772066177,0.778184181906767,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.25000000000000006,0.8865829564633372,0.7755100633360962,0.8070178418690306,0.7871914495325427,0.013796718762799722
Mark Rober,0.23169324104458688,0.8418830928795232,Science & Technology,Mark Rober,0.38013885181201107,United States,Tech,74.0,0.8033930827979945,0.7779613332245101,0.7573396995666664,88.2,0.8515167182046919,14.7,0,0,0.21153846153846156,0.6456552295012755,0.7135416459512953,0.8070296803529725,0.7871914495325427,0.02753776917143837
1theK (ï¿½ï¿½ï¿½ï¿½ï,0.23033168031944218,0.9138566552348681,Music,1theK (ï¿½ï¿½ï¿½ï¿½ï,0.7807305496575773,South Korea,Entertainment,6.0,0.8113751810456025,0.7886158829304702,0.7573396995666664,94.3,0.6621159315066372,4.15,1,0,0.21153846153846156,0.8882217673507563,0.5818582443005191,0.816067994905458,0.7747075675040715,0.027649712863932693
Like Nastya AE,0.2289645508235072,0.8886235554026706,Entertainment,Like Nastya AE,0.5144878969120961,United States,Entertainment,75.0,0.833079351081834,0.8175731777750848,0.8029359086062672,88.2,0.8515167182046919,14.7,0,0,0.07692307692307693,0.8037567846354327,0.6936912979091301,0.8412622228372483,0.7871914495325427,0.05530041599392764
Amit Bhadana,0.22759180681720448,0.8255569783973888,Entertainment,Amit Bhadana,0.22910562730170178,Unknown,People,-1.0,0.05012941861349661,0.0012055968060015244,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.25000000000000006,0.5926109282549905,0.776791845212575,0.010550653696005646,0.7871914495325427,0.027876353008595596
Pen Movies,0.22759180681720448,0.8646044355791559,Film & Animation,Pen Movies,0.5880979974274708,India,Film,53.0,0.80649199801449,0.7820940655019795,0.7840117585933823,28.1,0.9976791355194754,5.36,0,0,0.15384615384615385,0.7234863932717759,0.6291808795067481,0.810606157462565,0.2050100546163604,0.04172934710972856
MrBeast en Espaï¿½ï,0.2262134019950981,0.8303895831899839,Entertainment,MrBeast en Espaï¿½ï,0.3344597306757468,Mexico,Entertainment,10.0,0.7591237452809643,0.7189142083585865,0.7117436549793702,40.2,0.7534040881753246,3.42,0,0,0.019230769230769232,0.6092842291853241,0.7252289299132652,0.754510032996505,0.7748388684508181,0.014024295405652091
shfa show India,0.2262134019950981,0.8977483668234189,Entertainment,shfa show India,0.48769701675534916,United Arab Emirates,People,3.0,0.8277704362360709,0.8104830644305653,0.7573396995666664,36.8,0.4913514420929608,2.35,0,0,0.057692307692307696,0.8355420358391443,0.7175964534521826,0.8350942256324411,0.839723239933911,0.027991072117729835
Super JoJo - Nursery Rhymes & Kids Songs,0.22482928947652692,0.7499794349827644,Entertainment,Super JoJo - Nursery Rhymes & Kids Songs,0.2862197955163615,United States,Education,77.0,0.8631740947182043,0.8570702056221131,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.057692307692307696,0.3465311835697349,0.6638649312214385,0.876048910701165,0.7871914495325427,0.014082367504307382
Alejo Igoa,0.22482928947652692,0.8840826573019029,Comedy,Alejo Igoa,0.5301531535411977,Argentina,Entertainment,4.0,0.872331598064168,0.8697114161720434,0.8296080224506922,90.0,0.6477339965887814,9.79,0,0,0.15384615384615385,0.7900638391081201,0.6805774988752463,0.8866767446767223,0.9028343046354779,0.08363295805700312
Daniel LaBelle,0.22482928947652692,0.8902263942375847,Comedy,Daniel LaBelle,0.4488751696531424,Unknown,Comedy,-1.0,0.8720183428998324,0.8697114161720434,0.8397482946937163,68.0,0.8515167182046919,9.02,0,1,0.25000000000000006,0.8107456013642532,0.7297884566133421,0.8860872039232904,0.7871914495325427,0.09737400846564177
netd mï¿½ï¿,0.22482928947652692,0.9463877130435647,Music,netd mï¿½ï¿,0.7977569512760536,Turkey,Music,2.0,0.8749058631695387,0.8734022802685291,0.7573396995666664,23.9,0.7111409273791702,13.49,0,0,0.15384615384615385,0.9999999999999999,0.6081951021382463,0.8895300192992955,0.70434158224988,0.028106739334797924
DJ Snake,0.22482928947652692,0.8738909072628808,Music,DJ Snake,0.4386047111262648,United States,Music,77.0,0.7880323138998565,0.7574733188931058,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.2692307692307693,0.7557718408674002,0.7174821046743636,0.7878458228596179,0.7871914495325427,0.028106739334797924
Diana and Roma ARA,0.22482928947652692,0.8842292919517355,Entertainment,Diana and Roma ARA,0.5058553308921441,United States,Entertainment,76.0,0.7905503940371033,0.7608180813622888,0.7573396995666664,88.2,0.8515167182046919,14.7,0,0,0.057692307692307696,0.7905573775553171,0.6934494852703409,0.7913030285044323,0.7871914495325427,0.028106739334797924
KSI,0.22482928947652692,0.8609230640628941,Entertainment,KSI,0.56542146871263,United Kingdom,Music,10.0,0.6760486912345544,0.6081800984362831,0.7573396995666664,60.0,0.6884115861487217,3.85,1,0,0.25000000000000006,0.7121780580587345,0.6370495651128693,0.6583558736749462,0.8016649953515966,0.028106739334797924
Spider Slack,0.22343942179603982,0.8931515548896539,Comedy,Spider Slack,0.5393684995386056,Brazil,Comedy,13.0,0.9015341172965189,0.9079815017045062,0.8694805931248841,51.3,0.8069853740217376,12.08,0,0,0.038461538461538464,0.8211302284425854,0.6855792912007398,0.9204383553624328,0.8326655367243903,0.15240814960799434
Goldmines Movies,0.22343942179603982,0.8586309394901507,Film & Animation,Ti Ti,0.10988477117572028,Unknown,People,-1.0,0.03162814173249384,0.0006057826022687468,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.07692307692307693,0.7050123078392406,0.8844475586360643,0.0064846384197499085,0.7871914495325427,0.028223366462242588
Preston,0.22343942179603982,0.8732201979727411,Gaming,Preston,0.6576266495057236,United States,Entertainment,78.0,0.827917762780407,0.8106840568505648,0.7573396995666664,88.2,0.8515167182046919,14.7,0,0,0.19230769230769235,0.7540507020545705,0.6021717663339675,0.8350825996836978,0.7871914495325427,0.028223366462242588
James Charles,0.22204375089362127,0.8460488767048653,Entertainment,James Charles,0.49354709671412494,United States,Entertainment,79.0,0.7841464071047433,0.7522808622849956,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.13461538461538464,0.6633190460163783,0.65854036728974,0.7842426135761774,0.7871914495325427,0.014199966541284356
Collins Key,0.22204375089362127,0.8644546339209617,Entertainment,Collins Key,0.44015593689943894,United States,Entertainment,79.0,0.7075718410148748,0.6500980474055045,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.21153846153846156,0.7251159136834403,0.7064484666577576,0.6949917864335053,0.7871914495325427,0.028340965499219557
Diana and Roma EN,0.22204375089362127,0.8679523270643871,People & Blogs,Diana and Roma EN,0.49448147029074124,United States,Entertainment,79.0,0.835154636083993,0.8203405544355118,0.7840117585933823,88.2,0.8515167182046919,14.7,0,0,0.21153846153846156,0.7368732961040081,0.6817738651362061,0.8431350447635994,0.7871914495325427,0.0424234094283654
Venus Entertainment,0.220642228104726,0.8586997818405371,Entertainment,Venus Entertainment,0.33788177750765847,Unknown,Entertainment,-1.0,0.44118690682866823,0.29539475248987374,0.7573396995666664,68.0,0.8515167182046919,9.02,1,1,0.1153846153846154,0.7063183314205514,0.7540764298786384,0.38459203427266253,0.7871914495325427,0.028459548645713095
Troom Troom,0.220642228104726,0.8819946339629866,Howto & Style,Troom Troom,0.617792173519381,United States,Howto,80.0,0.8080055201532295,0.7841141323357509,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.13461538461538464,0.7846484043375093,0.632493625811452,0.8117061494784666,0.7871914495325427,0.01425950567959028
Enrique Iglesias,0.220642228104726,0.9022500915662195,Music,Enrique Iglesias,0.4831861875490026,United States,Music,80.0,0.8183172521595748,0.7978790245866282,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.2884615384615385,0.8528517072832412,0.7248339673170611,0.8237769242700541,0.7871914495325427,0.01425950567959028
Ninja,0.2192348041500951,0.828098134851443,Gaming,Ninja,0.5911281999706948,United States,Games,81.0,0.6957068886053136,0.6343356093974214,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.21153846153846156,0.6042932430321892,0.5880584857287765,0.6812101641290353,0.7871914495325427,0.02857912830675517
FaZe Rug,0.2192348041500951,0.8691950486401451,Gaming,FaZeRug,0.0,Canada,Games,3885.0,0.7885997468573448,0.0,0.0,68.9,0.6277908648360833,5.56,0,0,0.19230769230769235,0.7421319473732209,0.0,0.0,0.7912996805529158,6.707327452970117e-08
Mister Max,0.2192348041500951,0.897224384689741,People & Blogs,Mister Max,0.5550987344748998,United Kingdom,Entertainment,11.0,0.7580614054937619,0.7174935297275197,0.7573396995666664,60.0,0.6884115861487217,3.85,1,0,0.15384615384615385,0.8364659231592372,0.6817636935465515,0.7545949033257475,0.8016649953515966,0.02857912830675517
That Little Puff,0.2192348041500951,0.9074955559631753,Pets & Animals,That Little Puff,0.5268268568001185,United States,Animals,81.0,0.901149159348738,0.9079815017045062,0.8694805931248841,88.2,0.8515167182046919,14.7,0,0,0.038461538461538464,0.871065558214594,0.7076750175013149,0.9199708798862056,0.7871914495325427,0.1542942551212934
NickyJamTV,0.2178214291253564,0.8981779789046039,Music,NickyJamTV,0.47351465940991605,Unknown,Music,3.0,0.797523201963931,0.7701280166208754,0.7117436549793702,68.0,0.8515167182046919,9.02,0,0,0.19230769230769235,0.8402222291559888,0.7254887689439201,0.7989794737683201,0.7871914495325427,0.014380094469586668
Juan De Dios Pantoja,0.2178214291253564,0.8214106828038064,Entertainment,Juan De Dios Pantoja,0.430009244810821,Mexico,People,11.0,0.7743174845425624,0.7391523265161243,0.7573396995666664,40.2,0.7534040881753246,3.42,0,0,0.15384615384615385,0.5825023297536677,0.66515277242893,0.7713550784578376,0.7748388684508181,0.028699717096751558
Logan Paul,0.2178214291253564,0.8608710165115467,Entertainment,Logan Paul,0.5215050527618692,United States,Entertainment,82.0,0.7073611380221911,0.6498168494772748,0.7573396995666664,88.2,0.8515167182046919,14.7,1,0,0.13461538461538464,0.714696536478628,0.6599622669935508,0.6947631112030297,0.7871914495325427,0.028699717096751558
Maya and Mary,0.2178214291253564,0.8655060730656904,Entertainment,Maya and Mary,0.5005875291373418,United States,Entertainment,82.0,0.7720006539801367,0.7360876811291117,0.8029359086062672,88.2,0.8515167182046919,14.7,0,0,0.17307692307692307,0.7302734272323842,0.6759282575033555,0.7689032521371025,0.7871914495325427,0.057159342167303104
Peppa Pig Espaï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,0.2178214291253564,0.8715281655112225,Film & Animation,Peppa Pig Espaï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,0.5653581831945199,United Kingdom,Film,12.0,0.7804381107673621,0.7473467028437271,0.7117436549793702,60.0,0.6884115861487217,3.85,0,0,0.15384615384615385,0.7505213895245192,0.6485685582087858,0.7803354506363805,0.8016649953515966,0.014380094469586668
Jelly,0.21640205249041422,0.8953729199502561,Gaming,Jelly,0.6904481908542667,United Kingdom,Games,13.0,0.768958284239034,0.7320263124327692,0.7573396995666664,60.0,0.6884115861487217,3.85,1,0,0.15384615384615385,0.83132175750725,0.6090129188642927,0.7663779095305803,0.8016649953515966,0.028821327843917856
Miss Katy,0.21640205249041422,0.8951652447984336,People & Blogs,Miss Katy,0.5510329659954899,United Kingdom,Entertainment,13.0,0.7853112877066427,0.7538320389521347,0.7573396995666664,60.0,0.6884115861487217,3.85,1,0,0.15384615384615385,0.8306223574570398,0.681659718282046,0.786138208236378,0.8016649953515966,0.028821327843917856
Tilak,0.21497662305859588,0.8783427961777651,Film & Animation,Tilak,0.6979946479748464,India,Film,56.0,0.8682737197119201,0.8657822716423494,0.8562801545677377,28.1,0.9976791355194754,5.36,0,0,0.038461538461538464,0.77454044313676,0.5866250320894965,0.8817661328723572,0.2050100546163604,0.12835120690454196
Valentina Pontes ofc,0.21497662305859588,0.8715583832404165,Film & Animation,Valentina Pontes ofc,0.5678510020686443,Brazil,Entertainment,14.0,0.7512801364002936,0.7084094566685335,0.7573396995666664,51.3,0.8069853740217376,12.08,1,0,0.15384615384615385,0.751717468421454,0.6472978621884684,0.7475584195122571,0.8326655367243903,0.02894397359482881
Sesame Street,0.213545088985585,0.9114006592558405,Entertainment,Sesame Street,0.6503441922448736,United States,Entertainment,83.0,0.8187874016289136,0.7984949801243576,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.8864165115743274,0.6473290683258243,0.8246908319746528,0.7871914495325427,0.014564850973748185
Happy Lives,0.21210739775809717,0.3011798065078172,Science & Technology,Happy Lives,0.05494238558786014,United States,Entertainment,84.0,0.9999999999999999,0.0,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.1153846153846154,1.464270059264459e-05,0.32619419465028543,0.0,0.7871914495325427,0.014627496015508648
Lady Gaga,0.21210739775809717,0.8978151838171735,People & Blogs,Lady Gaga,0.4084762107852062,United States,Music,83.0,0.8252776539172583,0.8071628948303811,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.2692307692307693,0.8412018438010834,0.7592104111334887,0.8320980559807143,0.7871914495325427,0.014627496015508648
Akshay Nagwadiya,0.21210739775809717,0.8717499875702055,Entertainment,Akshay Nagwadiya,0.5065231116506942,Unknown,Entertainment,-1.0,0.8621452635579852,0.8570702056221131,0.8562801545677377,68.0,0.8515167182046919,9.02,0,1,0.09615384615384616,0.7534657690055998,0.6795842395544142,0.8746775328776603,0.7871914495325427,0.12943689098383934
Wave Music Bhojpuri,0.21066349618232927,0.8901466222613305,Music,Wave Music Bhojpuri,0.7946149088290451,India,Music,59.0,0.7796557468747647,0.746286890889939,0.7117436549793702,28.1,0.9976791355194754,5.36,0,0,0.15384615384615385,0.8159330511129085,0.5489246451712901,0.7781778507691385,0.2050100546163604,0.014690682269646984
GMM GRAMMY OFFICIAL,0.21066349618232927,0.9163547610073214,Music,GMM GRAMMY OFFICIAL,0.76460750155147,Thailand,Music,4.0,0.8209564881408677,0.8013911803118655,0.7573396995666664,49.3,0.6926046031024118,0.75,1,0,0.23076923076923078,0.9042219911588237,0.5929879666017264,0.8272843050990311,0.40179214608484853,0.029318254709994083
TED,0.21066349618232927,0.8282077591190812,People & Blogs,TED,0.6658078845333396,United States,Tech,85.0,0.7166637567756649,0.6622637239796028,0.7117436549793702,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.6079368802973169,0.549145503306773,0.7055757202050041,0.7871914495325427,0.014690682269646984
unknown boy varun,0.21066349618232927,0.8776642690264942,Music,unknown boy varun,0.485473685681349,India,Music,58.0,0.8596401064207747,0.8521971575164327,0.8397482946937163,28.1,0.9976791355194754,5.36,0,0,0.1153846153846154,0.7739174909644341,0.6970083924600653,0.871852321055834,0.2050100546163604,0.10152702564983801
Kids TV - Nursery Rhymes And Baby Songs,0.21066349618232927,0.8909179064415911,Shows,Kids TV - Nursery Rhymes And Baby Songs,0.652986607171789,United States,Music,85.0,0.8203267517511303,0.8005556558924766,0.8397482946937163,88.2,0.8515167182046919,14.7,0,0,0.17307692307692307,0.8185300853527161,0.6237642044063766,0.8264280432953905,0.7871914495325427,0.10152702564983801
Tsuriki Show,0.20921333037214485,0.9243084275083605,Entertainment,Tsuriki Show,0.6321022009370583,Germany,Comedy,1.0,0.9012495480011976,0.9079815017045062,0.848532199872483,70.2,0.7107756735715793,3.04,0,0,0.057692307692307696,0.9315880402892363,0.6708425301471945,0.920127163131211,0.7255241714245431,0.11628151885486245
Technical Guruji,0.20921333037214485,0.8389435109022388,Science & Technology,Technical Guruji,0.6757792775398597,India,Tech,60.0,0.7403540699668198,0.693820406357817,0.7573396995666664,28.1,0.9976791355194754,5.36,1,0,0.13461538461538464,0.6444220982073187,0.5555621411147226,0.7347580556959301,0.2050100546163604,0.02944517547467142
DrossRotzank,0.20921333037214485,0.8611713292568263,Entertainment,DrossRotzank,0.584749294740401,Argentina,Entertainment,5.0,0.7616973679522145,0.7223487098920861,0.7117436549793702,90.0,0.6477339965887814,9.79,0,0,0.3076923076923077,0.7190143365161531,0.6272132743070742,0.7577433116147814,0.9028343046354779,0.01475441678018598
White Hill Music,0.20921333037214485,0.8838768778614247,Entertainment,White Hill Music,0.6857659784572213,India,Music,60.0,0.8056814754826183,0.7810093425775448,0.7117436549793702,28.1,0.9976791355194754,5.36,0,0,0.15384615384615385,0.7953838783410395,0.5990087668322815,0.809426335218889,0.2050100546163604,0.01475441678018598
Ultra Movie Parlour,0.2077568457370127,0.8563133492007358,Movies,Ultra Movie Parlour,0.588240432519207,India,Film,61.0,0.8167815192267412,0.0,0.7840117585933823,28.1,0.9976791355194754,5.36,0,0,0.21153846153846156,0.7032535762006169,0.6201267209957508,0.0,0.2050100546163604,0.044263958613430916
Alan Becker,0.2077568457370127,0.8567392180218268,Film & Animation,Alan Becker,0.0,United States,Games,7700.0,0.7885997468573448,0.0,0.0,88.2,0.8515167182046919,14.7,0,0,0.3076923076923077,0.7046839647974563,0.0,0.0,0.7871914495325427,7.208630893504025e-08
toyorbabytv,0.2077568457370127,0.8991197419567376,Music,toyorbabytv,0.5593084904729629,Jordan,Music,2.0,0.8328615153717731,0.8172767903105557,0.7840117585933823,34.4,0.49476747573432966,14.72,0,0,0.19230769230769235,0.8472722603446767,0.6816150898245769,0.8405845450329942,0.8932742280915773,0.044263958613430916
BabyBus - Canciones Infantiles & Videos para Niï¿½ï,0.2077568457370127,0.8910763200358384,Education,BabyBus - Canciones Infantiles & Videos paraï¿½,0.5653581831945199,Mexico,Education,12.0,0.8232082415726288,0.8044010539065394,0.7573396995666664,40.2,0.7534040881753246,3.42,0,0,0.07692307692307693,0.8201831113344904,0.6697402755564805,0.8297423245655412,0.7748388684508181,0.02957319991894548
KL BRO Biju Rithvik,0.2062939869696665,0.9028922439400187,Entertainment,KL BRO Biju Rithvik,0.5959632072025811,Unknown,Entertainment,-1.0,0.9463444607468329,0.9684513017042834,0.9397248851885011,68.0,0.8515167182046919,9.02,0,1,0.038461538461538464,0.8605441409557362,0.6665370565798628,0.9726535622563257,0.7871914495325427,0.4466612355688525
Vania Mania Kids,0.20482469803351488,0.880880162023139,People & Blogs,Vania Mania Kids,0.5464264101006823,United States,Education,87.0,0.8289638772175068,0.8120825312349763,0.7840117585933823,88.2,0.8515167182046919,14.7,0,0,0.13461538461538464,0.7869872062622624,0.6685973099056093,0.8365315399126767,0.7871914495325427,0.044651401074918565
Like Nastya PRT,0.20482469803351488,0.8860116605800008,Entertainment,Like Nastya PRT,0.5140053072495822,Unknown,Entertainment,-1.0,0.8073309004253977,0.78322283913611,0.7117436549793702,68.0,0.8515167182046919,9.02,0,1,0.057692307692307696,0.8042601452486793,0.6911149914507931,0.8105421845867458,0.7871914495325427,0.014948982148213918
Sun TV,0.20334892214975042,0.9085317445664894,People & Blogs,Sun TV,0.8733473274419586,India,Entertainment,63.0,0.9131518117318926,0.9239544037736058,0.8296080224506922,28.1,0.9976791355194754,5.36,0,0,0.1153846153846154,0.8806796678386059,0.5277010712460072,0.9340477186795298,0.2050100546163604,0.08911171202002753
Heroindori,0.20334892214975042,0.8773511659904182,Comedy,Heroindori,0.4919649063146703,India,Entertainment,62.0,0.8720626049464122,0.8697114161720434,0.8853446212000042,28.1,0.9976791355194754,5.36,0,0,0.038461538461538464,0.7756794107959245,0.6932707398192604,0.886382793110775,0.2050100546163604,0.2044076804707701
